emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,fx,fy,fz,x,y,z,rx,ry,rz,t
-6,0,1,1,-2,-2,-4,-13,-0.19240062508782094,1.5287356547730637,0.7133009804040558,227.14251708984375,674.2506103515625,148.1818389892578,87.22260284423828,175.88766479492188,103.5301513671875,0.297870397567749
0,0,-5,-2,0,-2,0,0,-0.19240062508782094,1.5287356547730637,0.7133009804040558,227.14251708984375,674.2506103515625,148.1818389892578,87.22260284423828,175.88766479492188,103.5301513671875,0.297870397567749
-2,1,5,1,1,0,3,7,-0.20279540569111898,1.5673601569279845,0.7351667465121495,227.14251708984375,674.2506103515625,148.1818389892578,87.22260284423828,175.88766479492188,103.5301513671875,0.3108978271484375
-4,-3,1,3,-1,-1,-3,-2,-0.20279540569111898,1.5673601569279845,0.7351667465121495,227.1425323486328,674.2506103515625,148.1833038330078,87.22222137451172,175.88755798339844,103.52977752685547,0.3119008541107178
3,0,7,1,0,-2,-6,-17,-0.202585091162232,1.5846092421017728,0.7035086067088555,227.1425323486328,674.2506103515625,148.1833038330078,87.22222137451172,175.88755798339844,103.52977752685547,0.31290316581726074
1,-1,1,-1,0,0,3,5,-0.202585091162232,1.5846092421017728,0.7035086067088555,227.1425323486328,674.2506103515625,148.1833038330078,87.22222137451172,175.88755798339844,103.52977752685547,0.3139059543609619
1,1,4,-1,-3,-1,1,-4,-0.24427747659499321,1.582339501635572,0.6962254226887095,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.3244328498840332
2,-4,-9,-13,-4,-2,-2,6,-0.24427747659499321,1.582339501635572,0.6962254226887095,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.3244328498840332
-2,-1,13,9,4,0,8,-10,-0.3423796961683512,1.7559271098885172,0.7051806006770373,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.36584973335266113
3,-3,-1,-9,-4,0,4,-3,-0.3339187497572926,1.7728834714782786,0.716374407959032,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.3668522834777832
-2,6,-11,-6,-2,-1,-13,12,-0.3339187497572926,1.7728834714782786,0.716374407959032,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.3668522834777832
-3,0,8,15,2,2,1,3,-0.3339187497572926,1.7728834714782786,0.716374407959032,227.14112854003906,674.2510986328125,148.1833038330078,87.22234344482422,175.88755798339844,103.52977752685547,0.3668522834777832
-4,0,-1,-5,-1,1,7,2,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
-4,-2,3,-3,-1,-3,0,-16,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
-2,-5,-14,-10,-8,-5,-12,6,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
1,2,-1,2,1,-2,-3,-8,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
-6,-4,8,4,-1,0,6,3,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
-1,1,2,-2,3,1,9,3,-0.27551824998641317,1.7902030083755567,0.7710893380332337,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.37988924980163574
4,-4,-12,-4,-5,-2,-9,6,-0.2616517526002794,1.7949791623341562,0.7637467540463736,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.38590216636657715
0,0,-1,-6,-5,0,-2,-2,-0.2616517526002794,1.7949791623341562,0.7637467540463736,227.14112854003906,674.2510986328125,148.18478393554688,87.22196197509766,175.88743591308594,103.5293960571289,0.38590216636657715
-1,-1,3,5,3,3,6,-6,-0.23854971906216738,1.7866951555592305,0.801918459615151,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.39993882179260254
-1,-1,4,1,1,4,4,2,-0.23854971906216738,1.7866951555592305,0.801918459615151,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.39993882179260254
-3,2,0,4,-1,-2,-10,-5,-0.24602625562279967,1.7667811027421056,0.759346322888716,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.40895915031433105
5,-2,0,5,-1,-2,0,4,-0.24602625562279967,1.7667811027421056,0.759346322888716,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.40895915031433105
-1,-11,-12,-16,-6,-5,2,-9,-0.22769414965357399,1.7633545989858859,0.7368276124962071,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.4149742126464844
4,14,0,1,5,2,1,3,-0.22769414965357399,1.7633545989858859,0.7368276124962071,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.4149742126464844
-1,1,11,18,3,2,-1,2,-0.21960453699161678,1.772963827361325,0.7325951822241114,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.43853759765625
-4,-3,-8,-6,-3,-1,-2,-1,-0.21960453699161678,1.772963827361325,0.7325951822241114,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.43853759765625
-4,-1,0,-3,-1,-1,1,-5,-0.21960453699161678,1.772963827361325,0.7325951822241114,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.43853759765625
0,-2,-5,-8,-5,-4,-1,-1,-0.21960453699161678,1.772963827361325,0.7325951822241114,227.14126586914062,674.2515258789062,148.18553161621094,87.22158813476562,175.8873291015625,103.52902221679688,0.43953919410705566
3,0,-4,-4,-2,0,-2,1,-0.2061963227145205,1.7497761403901593,0.7020183357337098,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4595918655395508
-2,0,2,4,1,-1,-2,-11,-0.2061963227145205,1.7497761403901593,0.7020183357337098,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4595918655395508
4,0,4,1,-1,-4,-1,-10,-0.20595000323785972,1.7731870609674785,0.7193618498654492,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4675889015197754
-3,-3,-2,-6,-4,-1,-3,0,-0.20595000323785972,1.7731870609674785,0.7193618498654492,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4675889015197754
0,0,2,0,-1,-1,-2,-1,-0.1926937301677306,1.7717414769533935,0.7040048689398771,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4747951030731201
-3,-3,-7,0,0,0,3,7,-0.1926937301677306,1.7717414769533935,0.7040048689398771,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4747951030731201
-2,5,0,3,2,2,1,-3,-0.1926937301677306,1.7717414769533935,0.7040048689398771,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4759995937347412
-2,-3,3,4,3,1,1,-1,-0.1926937301677306,1.7717414769533935,0.7040048689398771,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4759995937347412
-1,-4,2,4,-2,-2,-2,-2,-0.24065958958580758,1.8678825556168792,0.7274201883207164,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4987637996673584
-1,-3,-6,-4,-3,-4,-2,2,-0.24065958958580758,1.8678825556168792,0.7274201883207164,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4987637996673584
-4,-3,-8,-5,-2,-1,-1,-4,-0.24065958958580758,1.8678825556168792,0.7274201883207164,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4987637996673584
3,3,3,-4,-1,0,-3,-1,-0.24065958958580758,1.8678825556168792,0.7274201883207164,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.4987637996673584
-3,1,-2,-1,-1,-3,2,9,-0.25320677747040443,1.9046698737233207,0.6771573024333732,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.511730432510376
-3,-1,4,2,3,2,0,-1,-0.25320677747040443,1.9046698737233207,0.6771573024333732,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.5127339363098145
-1,-2,-5,-2,-4,0,3,-4,-0.25875010759418693,1.9466799345952837,0.682806878229195,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.5201172828674316
0,-6,-11,-8,-2,-3,-3,1,-0.25875010759418693,1.9466799345952837,0.682806878229195,227.14154052734375,674.25146484375,148.18551635742188,87.2197036743164,175.88735961914062,103.52709197998047,0.5201172828674316
3,4,20,12,0,-2,-3,-7,-0.30517428202672103,1.9837114762275585,0.6360344693352372,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.535062313079834
3,-2,-4,-6,-3,-1,-1,-3,-0.30517428202672103,1.9837114762275585,0.6360344693352372,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5363562107086182
0,3,2,1,-1,0,2,6,-0.30517428202672103,1.9837114762275585,0.6360344693352372,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5363562107086182
-3,-2,-1,-5,-2,0,1,-1,-0.30517428202672103,1.9837114762275585,0.6360344693352372,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5363562107086182
-4,6,6,7,4,0,-3,-1,-0.3329291255579219,1.9996802679276584,0.7009921038842055,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5574009418487549
-1,1,1,3,-2,-3,-1,4,-0.3329291255579219,1.9996802679276584,0.7009921038842055,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5584018230438232
-1,-2,-6,-9,-5,-1,0,0,-0.3329291255579219,1.9996802679276584,0.7009921038842055,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5594265460968018
-1,-1,-3,-4,0,-1,-1,-13,-0.3329291255579219,1.9996802679276584,0.7009921038842055,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5594265460968018
-3,-1,-7,-4,0,0,1,14,-0.3594830865173527,2.0169958519392672,0.6696313588085233,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5715410709381104
-3,-2,1,0,-2,0,-3,-12,-0.36676233627702276,2.0256570394973696,0.6542288129793521,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5715410709381104
-2,1,0,-2,1,-2,0,3,-0.36676233627702276,2.0256570394973696,0.6542288129793521,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.580439567565918
1,-1,-3,1,1,-1,-2,5,-0.36676233627702276,2.0256570394973696,0.6542288129793521,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.580439567565918
-5,-2,1,-3,0,1,-3,-16,-0.4193027885905174,2.03434762008884,0.6626793200455928,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5944750308990479
-1,-2,-1,5,2,0,-1,9,-0.4193027885905174,2.03434762008884,0.6626793200455928,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5954780578613281
-2,0,4,4,-1,0,-1,-6,-0.4193027885905174,2.03434762008884,0.6626793200455928,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5954780578613281
7,-1,-3,0,-2,-2,-3,3,-0.4193027885905174,2.03434762008884,0.6626793200455928,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.5964808464050293
0,-1,-5,1,0,3,1,-5,-0.40379456334713937,2.0108174518357584,0.6400063053853775,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.6181883811950684
2,2,2,-5,-1,-1,0,-1,-0.4104652169221567,1.9848958601948166,0.6454582397835861,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.6181883811950684
-2,-2,-2,-4,0,-1,-2,-4,-0.4104652169221567,1.9848958601948166,0.6454582397835861,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.6191909313201904
-4,-2,1,4,0,-1,-2,4,-0.4104652169221567,1.9848958601948166,0.6454582397835861,227.14154052734375,674.25146484375,148.18699645996094,87.21932220458984,175.88723754882812,103.5267105102539,0.6191909313201904
-4,-4,-5,-6,-4,-3,-3,-4,-0.40348150547073613,1.9739409046768244,0.5914477646730166,227.14015197753906,674.251953125,148.18699645996094,87.21944427490234,175.88723754882812,103.5267105102539,0.6327261924743652
2,1,1,-11,-3,-3,-2,-2,-0.4313641652710401,1.9540523721309282,0.5999579538971963,227.14015197753906,674.251953125,148.18699645996094,87.21944427490234,175.88723754882812,103.5267105102539,0.6327261924743652
-3,1,-5,3,3,2,2,0,-0.42092579896324417,1.9612418615190599,0.6272204961513992,227.14015197753906,674.251953125,148.18699645996094,87.21944427490234,175.88723754882812,103.5267105102539,0.6407465934753418
1,1,2,8,1,1,-2,0,-0.42092579896324417,1.9612418615190599,0.6272204961513992,227.14015197753906,674.251953125,148.18699645996094,87.21944427490234,175.88723754882812,103.5267105102539,0.641749382019043
-2,-2,-3,-3,-1,0,1,1,-0.4579018043968185,1.9784892259561715,0.6269845050481602,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6557860374450684
-1,0,-1,6,2,1,0,-2,-0.47230620052237793,1.9871809667047724,0.6524606413136356,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6567885875701904
1,-1,0,-8,-4,-3,-1,0,-0.4665465690669408,1.9988699093178868,0.6555008747067916,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6628046035766602
-1,-4,-3,-5,-4,-2,-1,-4,-0.4665465690669408,1.9988699093178868,0.6555008747067916,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6628046035766602
0,3,-3,-8,2,-1,2,9,-0.49059093164996725,2.064871818449576,0.6313211208422833,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6784284114837646
-4,1,-3,1,1,0,0,-8,-0.49059093164996725,2.064871818449576,0.6313211208422833,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6784284114837646
-1,-2,4,1,3,-1,-1,-3,-0.49059093164996725,2.064871818449576,0.6313211208422833,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6798262596130371
0,0,4,3,-1,-1,-1,6,-0.49059093164996725,2.064871818449576,0.6313211208422833,227.14015197753906,674.251953125,148.18846130371094,87.21907043457031,175.8871307373047,103.52633666992188,0.6811726093292236
1,-2,-3,-7,-5,-2,-1,-2,-0.5613593921117991,2.101050124462425,0.5927393145534544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7164292335510254
2,-1,-5,-7,1,3,1,5,-0.5613593921117991,2.101050124462425,0.5927393145534544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7164292335510254
0,2,7,9,4,1,-1,-3,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7185170650482178
0,-1,3,6,-1,-1,0,2,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7185170650482178
-2,-2,-1,-9,-2,2,4,5,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.719613790512085
-1,0,-10,-5,0,-4,-6,-13,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.719613790512085
-3,3,14,19,5,3,-2,-5,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7227482795715332
2,-2,-1,-1,-3,-2,-1,1,-0.56961909643896,2.1118856321961306,0.6136867445290073,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7227482795715332
3,-3,-5,-3,-3,-2,1,3,-0.6085032288630564,2.134830560907221,0.6346230691842172,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7375748157501221
-3,-2,-2,-7,-5,-3,0,5,-0.6064190849246222,2.132505864543871,0.6774069683153401,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7375748157501221
2,-3,-13,-17,-6,-2,1,-5,-0.6168719361511873,2.1392738733627437,0.6845047160470477,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7450070381164551
3,4,0,0,0,-2,-7,-12,-0.6168719361511873,2.1392738733627437,0.6845047160470477,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7450070381164551
3,-3,10,15,3,-1,0,-4,-0.6790540719626854,2.1752238678203057,0.7162765230214971,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7601630687713623
-1,-3,-3,0,-3,0,0,3,-0.6790540719626854,2.1752238678203057,0.7162765230214971,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7622621059417725
1,-6,-6,-13,-3,-3,2,-1,-0.6790540719626854,2.1752238678203057,0.7162765230214971,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7622621059417725
-2,2,-4,-4,3,0,-1,4,-0.7028110833116713,2.190467798520902,0.7077469229394562,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7645955085754395
-1,2,12,19,2,0,1,-3,-0.7639190293080212,2.225562783726615,0.6808942412387766,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7750458717346191
1,-2,-1,-5,-5,0,0,-4,-0.7639190293080212,2.225562783726615,0.6808942412387766,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7750458717346191
-1,1,-5,-5,-1,1,-1,2,-0.7639190293080212,2.225562783726615,0.6808942412387766,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7760498523712158
-1,0,5,-3,-1,-1,-2,3,-0.7639190293080212,2.225562783726615,0.6808942412387766,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7760498523712158
-2,-4,-6,-4,0,1,-1,-5,-0.8617306425343788,2.2961476141663266,0.6759265959359585,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7993118762969971
-1,-4,3,2,-1,0,0,1,-0.8617306425343788,2.2961476141663266,0.6759265959359585,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7993118762969971
-4,-2,-4,-6,-3,-1,0,-1,-0.8617306425343788,2.2961476141663266,0.6759265959359585,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7993118762969971
-3,-3,0,-3,-2,-2,0,1,-0.8617306425343788,2.2961476141663266,0.6759265959359585,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.7993118762969971
4,1,-4,-5,1,0,0,-7,-0.931950676148981,2.3014046145036655,0.6589320891288357,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8203094005584717
1,1,9,12,5,0,2,4,-0.931950676148981,2.3014046145036655,0.6589320891288357,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8203094005584717
-3,0,1,5,1,-3,-5,-19,-0.931950676148981,2.3014046145036655,0.6589320891288357,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8203094005584717
1,0,-4,-2,-1,-1,-1,1,-0.931950676148981,2.3014046145036655,0.6589320891288357,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8217885494232178
-4,-2,-6,-9,-8,-2,-1,-6,-0.9407586715604364,2.280334176585583,0.564071721383544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8361520767211914
-1,-5,-9,-15,-5,-3,-2,-4,-0.9407586715604364,2.280334176585583,0.564071721383544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8361520767211914
2,0,0,-1,1,3,2,7,-0.9407586715604364,2.280334176585583,0.564071721383544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8361520767211914
-6,6,15,20,8,3,-1,0,-0.9407586715604364,2.280334176585583,0.564071721383544,227.13876342773438,674.25244140625,148.18846130371094,87.21918487548828,175.8871307373047,103.52633666992188,0.8361520767211914
0,-1,10,11,-1,0,1,1,-0.8115344778250944,2.0626175293123867,0.3842309585020668,227.13876342773438,674.25244140625,148.18699645996094,87.21956634521484,175.88723754882812,103.5267105102539,0.865469217300415
-5,-1,-5,-5,-2,-2,0,1,-0.8115344778250944,2.0626175293123867,0.3842309585020668,227.13876342773438,674.25244140625,148.18699645996094,87.21956634521484,175.88723754882812,103.5267105102539,0.865469217300415
1,-5,-7,-7,-7,-2,-1,-1,-0.8115344778250944,2.0626175293123867,0.3842309585020668,227.13876342773438,674.25244140625,148.18699645996094,87.21956634521484,175.88723754882812,103.5267105102539,0.8666231632232666
-1,-4,-18,-17,-6,-4,-4,1,-0.7772939375693967,2.027771174544598,0.35355887382568174,227.13876342773438,674.25244140625,148.18699645996094,87.21956634521484,175.88723754882812,103.5267105102539,0.8678441047668457
-1,4,3,5,6,2,3,1,-0.6730614207168183,1.9117913866136649,0.38432103627365743,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.8816318511962891
0,-2,2,1,-1,-1,0,-5,-0.6730614207168183,1.9117913866136649,0.38432103627365743,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.8816318511962891
-2,-2,-2,-5,-1,1,0,5,-0.6730614207168183,1.9117913866136649,0.38432103627365743,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.8829784393310547
0,0,2,7,-1,-2,-3,-8,-0.6730614207168183,1.9117913866136649,0.38432103627365743,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.8829784393310547
1,-3,0,0,0,1,-2,-15,-0.5264616216807309,1.7922923098682735,0.43053488483204694,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.904231071472168
1,5,5,3,-1,-1,0,5,-0.5264616216807309,1.7922923098682735,0.43053488483204694,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.904231071472168
-2,1,0,1,2,-1,3,-3,-0.5264616216807309,1.7922923098682735,0.43053488483204694,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.904231071472168
-3,-2,-5,-7,-2,1,-2,3,-0.5264616216807309,1.7922923098682735,0.43053488483204694,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9052608013153076
0,-1,-5,3,1,-1,0,0,-0.4916452753458439,1.7557630227029004,0.46097667264220965,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9182660579681396
0,-6,-13,-13,-7,-3,-2,-1,-0.4916452753458439,1.7557630227029004,0.46097667264220965,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9182660579681396
-4,3,1,-5,-1,-4,1,0,-0.4916452753458439,1.7557630227029004,0.46097667264220965,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9182660579681396
4,6,20,22,6,5,1,0,-0.4916452753458439,1.7557630227029004,0.46097667264220965,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9182660579681396
-6,-6,-11,-5,-3,-4,-1,-1,-0.5425865554732798,1.811010406364492,0.5193433143010122,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9408230781555176
2,0,-1,-2,1,1,2,2,-0.5605678474487775,1.8165217608640254,0.5331952317304648,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9418261051177979
1,0,2,7,0,-1,1,-1,-0.5605678474487775,1.8165217608640254,0.5331952317304648,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9428284168243408
2,-2,-4,-6,-4,-2,-4,-2,-0.5605678474487775,1.8165217608640254,0.5331952317304648,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9428284168243408
-1,1,1,-1,0,-1,-1,2,-0.5969377780261618,1.8309803887531795,0.5014857850093495,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9548606872558594
-4,-1,2,-1,-2,-2,0,1,-0.5969377780261618,1.8309803887531795,0.5014857850093495,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9558625221252441
-1,-2,-6,0,1,0,-1,7,-0.5969377780261618,1.8309803887531795,0.5014857850093495,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9558625221252441
2,-2,0,-2,-2,2,-1,-12,-0.5969377780261618,1.8309803887531795,0.5014857850093495,227.1386260986328,674.251953125,148.18624877929688,87.21994018554688,175.88735961914062,103.52709197998047,0.9558625221252441
